96 160 0.672363 97 1.000000 0 256 0 768 0.005629
97 159 0.669434 98 1.000000 0 256 0 768 0.005867
98 158 0.666992 99 1.000000 0 256 0 768 0.005947
99 157 0.665771 100 1.000000 0 256 0 768 0.005928
100 156 0.663086 101 1.000000 0 256 0 768 0.006045
101 155 0.659424 102 1.000000 0 256 0 768 0.006139
102 154 0.656006 103 1.000000 0 256 0 768 0.006980
103 153 0.654541 104 1.000000 0 256 0 768 0.006428
104 152 0.651611 105 1.000000 0 256 0 768 0.006449
105 151 0.648926 106 1.000000 0 256 0 768 0.006638
106 150 0.645996 107 1.000000 0 256 0 768 0.006712
107 149 0.644531 108 1.000000 0 256 0 768 0.006785
108 148 0.642090 109 1.000000 0 256 0 768 0.007662
109 147 0.640381 110 1.000000 0 256 0 768 0.006979
110 146 0.637939 111 1.000000 0 256 0 768 0.007178
111 145 0.635254 112 1.000000 0 256 0 768 0.007363
112 144 0.634766 113 1.000000 0 256 0 768 0.007488
113 143 0.632080 114 1.000000 0 256 0 768 0.007453
114 142 0.629150 115 1.000000 0 256 0 768 0.008251
115 141 0.627930 116 1.000000 0 256 0 768 0.007723
116 140 0.626953 117 1.000000 0 256 0 768 0.007851
117 139 0.625000 118 1.000000 0 256 0 768 0.007975
118 138 0.621826 119 1.000000 0 256 0 768 0.008044
119 137 0.621582 120 1.000000 0 256 0 768 0.008916
120 136 0.621582 121 1.000000 0 256 0 768 0.008335
121 135 0.620605 122 1.000000 0 256 0 768 0.008713
122 134 0.619873 123 1.000000 0 256 0 768 0.008887
123 133 0.616699 124 1.000000 0 256 0 768 0.009002
124 132 0.614014 125 1.000000 0 256 0 768 0.009797
125 131 0.612061 126 1.000000 0 256 0 768 0.008971
126 130 0.610596 127 1.000000 0 256 0 768 0.009072
127 129 0.609131 128 1.000000 0 256 0 768 0.009173
128 128 0.606201 129 1.000000 0 256 0 768 0.009926
129 127 0.604736 186 1.000000 0 256 0 768 0.013669
130 126 0.604492 131 1.000000 0 256 0 768 0.009640
131 125 0.603760 145 1.000000 0 256 0 768 0.010702
132 124 0.601562 146 1.000000 0 256 0 768 0.011389
133 123 0.598633 204 1.000000 0 256 0 768 0.015343
134 122 0.598145 217 1.000000 0 256 0 768 0.016517
135 121 0.596436 1139 1.000000 0 256 0 768 0.085259
136 120 0.595215 1891 1.000000 0 256 0 768 0.143863
137 119 0.593262 3166 1.000000 0 256 0 768 0.244721
138 118 0.591309 1829 1.000000 0 256 0 768 0.135780
139 117 0.590576 1057 1.000000 0 256 0 768 0.075137
140 116 0.589355 10001 0.762939 73 183 0 768
141 115 0.588379 10001 0.735596 82 174 0 768
142 114 0.589600 10001 0.836914 49 207 0 768
143 113 0.588623 10001 0.746582 76 180 0 768
144 112 0.587891 10001 0.734131 83 173 0 768
145 111 0.585693 10001 0.722900 87 169 0 768
146 110 0.584717 10001 0.775146 69 187 0 768
147 109 0.583984 10001 0.732422 84 172 0 768
148 108 0.583496 10001 0.721680 87 169 0 768
149 107 0.583740 10001 0.715332 91 165 0 768
150 106 0.582764 10001 0.720215 87 169 0 768
151 105 0.583252 10001 0.775635 68 188 0 768
152 104 0.582520 10001 0.702148 94 162 0 768
153 103 0.582031 10001 0.692139 98 158 0 768
154 102 0.581787 10001 0.694336 98 158 0 768
155 101 0.582764 10001 0.772705 69 187 0 768
156 100 0.583008 1605 1.000000 0 256 0 768 0.127316
157 99 0.582031 10001 0.785400 66 190 0 768
158 98 0.581787 10001 0.791748 64 192 0 768
159 97 0.583008 10001 0.786621 67 189 0 768
160 96 0.584229 10001 0.757080 78 178 0 768
161 95 0.584473 10001 0.794922 63 193 0 768
162 94 0.583740 10001 0.824707 53 203 0 768
163 93 0.585205 10001 0.748047 81 175 0 768
164 92 0.585205 10001 0.677979 108 148 0 768
165 91 0.585938 10001 0.768311 74 182 0 768
166 90 0.584229 10001 0.760010 77 179 0 768
167 89 0.583252 10001 0.729980 88 168 0 768
168 88 0.585205 10001 0.669678 111 145 0 768
169 87 0.585449 10001 0.699951 98 158 0 768
170 86 0.587158 10001 0.700439 97 159 0 768
171 85 0.590088 10001 0.748779 82 174 0 768
172 84 0.590820 10001 0.751709 80 176 0 768
173 83 0.591309 10001 0.762695 77 179 0 768
174 82 0.592529 10001 0.691162 104 152 0 768
175 81 0.594727 10001 0.724365 89 167 0 768
176 80 0.593506 10001 0.731445 89 167 0 768
177 79 0.592285 10001 0.753906 80 176 0 768
178 78 0.593262 10001 0.789551 66 190 0 768
179 77 0.593506 660 1.000000 0 256 0 768 0.036895
180 76 0.593994 4734 1.000000 0 256 0 768 0.385204
181 75 0.593262 10001 0.763428 75 181 0 768
182 74 0.597656 10001 0.763916 77 179 0 768
183 73 0.602783 10001 0.744629 83 173 0 768
184 72 0.605469 10001 0.783203 68 188 0 768
185 71 0.607666 10001 0.807373 61 195 0 768
186 70 0.609619 10001 0.873047 38 218 0 768
187 69 0.611572 10001 0.731201 91 165 0 768
188 68 0.613037 10001 0.743408 83 173 0 768
189 67 0.613770 10001 0.790771 68 188 0 768
190 66 0.616943 10001 0.643799 130 126 0 768
191 65 0.618164 10001 0.643799 131 125 0 768
192 64 0.619629 10001 0.807129 61 195 0 768
193 63 0.622803 10001 0.715332 97 159 0 768
194 62 0.626465 10001 0.802979 63 193 0 768
195 61 0.628662 10001 0.764648 75 181 0 768
196 60 0.631592 10001 0.782715 68 188 0 768
