74 551 0.989 111 1854.00 1854 92700 0.450000 74 551 0.886976 75 1.000000 0 625 0 1875 7.153744
75 550 0.990 106 1857.00 1857 92850 0.450000 75 550 0.885440 76 1.000000 0 625 0 1875 6.278915
76 549 0.994 105 1863.00 1863 93150 0.450000 76 549 0.883968 77 1.000000 0 625 0 1875 5.952441
77 548 0.990 108 1857.00 1857 92850 0.450000 77 548 0.882496 78 1.000000 0 625 0 1875 6.443252
78 547 0.990 111 1857.00 1857 92850 0.450000 78 547 0.881024 79 1.000000 0 625 0 1875 6.815714
79 546 0.987 107 1851.00 1851 92550 0.450000 79 546 0.879488 80 1.000000 0 625 0 1875 6.528919
80 545 0.979 109 1836.00 1836 91800 0.450000 80 545 0.878016 81 1.000000 0 625 0 1875 6.607051
81 544 0.986 105 1848.00 1848 92400 0.450000 81 544 0.876480 82 1.000000 0 625 0 1875 6.056527
82 543 0.994 105 1863.00 1863 93150 0.450000 82 543 0.874944 83 1.000000 0 625 0 1875 6.188239
83 542 0.987 108 1851.00 1851 92550 0.450000 83 542 0.873408 84 1.000000 0 625 0 1875 6.192298
84 541 0.987 110 1851.00 1851 92550 0.450000 84 541 0.871872 85 1.000000 0 625 0 1875 6.923664
85 540 0.989 110 1854.00 1854 92700 0.450000 85 540 0.870464 86 1.000000 0 625 0 1875 6.606239
86 539 0.986 112 1846.00 1846 92300 0.450000 86 539 0.868928 87 1.000000 0 625 0 1875 7.899862
87 538 0.984 107 1845.00 1845 92250 0.450000 87 538 0.867456 88 1.000000 0 625 0 1875 6.542824
88 537 0.989 110 1854.00 1854 92700 0.450000 88 537 0.865984 89 1.000000 0 625 0 1875 6.629673
89 536 0.995 109 1866.00 1866 93300 0.450000 89 536 0.864448 90 1.000000 0 625 0 1875 6.683805
90 535 0.976 115 1827.00 1827 91350 0.450000 90 535 0.862912 91 1.000000 0 625 0 1875 8.301161
91 534 0.992 105 1860.00 1860 93000 0.450000 91 534 0.861376 92 1.000000 0 625 0 1875 6.574180
92 533 0.992 111 1860.00 1860 93000 0.450000 92 533 0.859904 93 1.000000 0 625 0 1875 7.092257
93 532 0.994 109 1860.00 1860 93000 0.450000 93 532 0.858496 94 1.000000 0 625 0 1875 7.214707
94 531 0.989 107 1854.00 1854 92700 0.450000 94 531 0.856960 95 1.000000 0 625 0 1875 7.224060
95 530 0.986 111 1848.00 1848 92400 0.450000 95 530 0.855552 96 1.000000 0 625 0 1875 7.183878
96 529 0.987 110 1851.00 1851 92550 0.450000 96 529 0.854144 97 1.000000 0 625 0 1875 7.040810
97 528 0.974 110 1827.00 1827 91350 0.450000 97 528 0.852608 98 1.000000 0 625 0 1875 6.998638
98 527 0.987 110 1851.00 1851 92550 0.450000 98 527 0.851072 99 1.000000 0 625 0 1875 7.185313
